msoa11cd,"1. Higher managerial, administrative and professional occupations","2. Lower managerial, administrative and professional occupations",3. Intermediate occupations,4. Small employers and own account workers,5. Lower supervisory and technical occupations,6. Semi-routine occupations,7. Routine occupations,8. Never worked and long-term unemployed
E02001062,9,24,36,5,4,49,27,58
E02001063,10,57,72,4,14,45,18,59
E02001064,3,31,36,3,2,76,35,97
E02001065,2,29,66,8,13,100,41,87
E02001066,12,48,58,4,7,72,32,102
E02001067,6,25,59,6,10,87,39,117
E02001068,8,25,47,7,13,65,24,110
E02001069,7,44,63,7,17,80,39,96
E02001070,17,60,71,3,12,70,27,57
E02001071,9,30,66,19,16,93,49,157
E02001072,21,48,48,7,14,48,35,45
E02001073,33,74,51,6,13,43,17,27
E02001074,17,59,85,3,7,81,32,78
E02001075,9,32,55,7,11,61,31,66
E02001076,23,80,67,1,12,59,28,24
E02001077,13,37,43,4,7,33,11,22
E02001078,7,36,61,2,12,62,17,62
E02001079,14,53,57,3,17,58,34,48
E02001080,11,85,91,1,14,66,26,35
E02001081,4,25,40,4,2,14,14,11
E02001082,33,99,77,5,11,53,23,21
E02001083,52,114,85,4,17,39,23,22
E02001084,22,77,58,2,13,61,31,28
E02001085,6,19,68,7,14,79,30,70
E02001086,10,40,44,3,6,46,13,26
E02001087,36,82,41,2,5,37,16,9
E02001088,9,34,78,2,17,71,36,55
E02001089,16,57,49,1,9,45,23,17
E02001090,3,33,35,3,11,43,15,22
E02001091,9,44,67,5,11,68,30,42
E02001092,7,31,77,1,18,90,55,73
E02001093,3,45,81,8,13,99,54,93
E02001094,6,32,77,6,10,120,67,137
E02001095,5,26,70,4,14,79,58,68
E02001096,3,38,51,5,14,72,36,54
E02001097,3,34,76,7,22,98,54,51
E02006902,28,109,77,4,28,50,28,34
E02006912,50,127,83,2,20,33,16,14
E02006913,41,74,83,8,15,62,32,61
E02006914,21,35,37,2,0,23,6,8
E02006915,15,40,48,7,15,68,38,94
E02006916,48,102,93,6,12,45,19,52
E02006917,65,88,53,3,8,19,10,15
E02001098,2,18,57,6,11,42,27,12
E02001099,4,33,60,7,10,69,29,29
E02001100,6,26,42,4,3,41,18,21
E02001101,4,18,33,2,9,41,15,21
E02001102,4,31,49,3,13,61,21,13
E02001103,4,24,30,2,5,31,17,5
E02001104,5,30,44,4,7,72,26,47
E02001105,5,26,31,3,7,50,22,19
E02001106,5,27,38,5,12,59,18,20
E02001107,0,18,39,5,9,63,12,29
E02001108,4,16,29,5,8,64,40,60
E02001109,3,29,56,1,11,102,37,52
E02001110,4,20,34,3,11,41,12,12
E02001111,1,13,27,7,5,58,42,77
E02001112,3,27,39,0,7,40,11,7
E02001113,5,43,80,5,8,78,53,154
E02001114,3,33,50,4,10,53,27,43
E02001115,9,31,37,1,10,59,29,26
E02001116,4,22,45,2,3,59,30,101
E02001117,1,30,28,4,6,38,17,7
E02001118,8,26,47,1,9,36,27,14
E02001119,8,20,65,8,10,88,55,208
E02001121,2,20,39,2,6,56,28,105
E02001123,5,23,42,6,13,74,43,77
E02001124,1,26,57,0,7,56,34,45
E02001125,8,31,92,6,13,73,38,36
E02001126,7,21,47,6,12,79,56,86
E02001127,4,30,44,4,11,78,32,65
E02001128,1,30,61,4,7,79,42,33
E02001129,1,25,54,0,7,92,30,49
E02001130,3,26,48,4,15,50,17,20
E02001131,2,16,40,4,3,43,17,21
E02006860,10,42,84,10,8,117,38,212
E02001132,4,25,50,2,7,60,25,25
E02001133,2,26,35,3,7,53,23,21
E02001134,7,25,49,1,4,40,10,12
E02001135,3,21,50,3,6,71,45,109
E02001136,5,42,65,9,9,66,27,35
E02001137,5,29,51,10,6,32,18,20
E02001138,10,45,53,6,9,56,16,23
E02001139,6,40,69,4,8,86,34,148
E02001140,2,50,53,9,9,79,34,64
E02001141,8,46,84,4,14,108,80,184
E02001142,9,18,33,0,6,26,16,17
E02001143,11,32,85,2,11,127,45,124
E02001144,2,24,33,5,6,61,32,26
E02001145,4,38,52,9,6,57,18,20
E02001146,9,29,57,3,6,82,25,110
E02001147,3,38,71,6,20,97,46,95
E02001148,8,36,83,4,18,83,58,59
E02001149,4,32,96,3,21,106,80,88
E02001150,3,34,93,4,17,87,37,74
E02001151,4,50,80,2,17,88,52,45
E02001152,9,72,77,6,13,82,38,56
E02001153,7,37,71,12,18,114,71,109
E02001154,4,55,100,6,17,108,53,56
E02001155,5,29,64,4,13,49,36,47
E02001156,7,36,52,5,7,61,33,26
E02001157,4,36,53,7,12,83,51,84
E02001158,2,31,60,3,13,61,25,43
E02001159,4,35,61,2,12,63,25,34
E02001160,1,19,42,5,6,67,38,85
E02001161,12,21,72,5,12,55,22,22
E02001162,5,26,63,3,6,49,14,26
E02001163,5,47,73,6,10,78,22,28
E02001164,4,44,87,4,17,64,24,56
E02001165,4,37,49,3,9,62,18,39
E02001166,1,117,59,11,4,30,15,39
E02001167,5,36,57,4,10,55,30,37
E02001168,6,32,106,2,6,90,26,45
E02001169,9,46,60,7,10,62,24,13
E02001170,5,51,54,9,4,44,13,8
E02001171,2,38,53,4,13,42,11,7
E02001172,12,94,75,11,9,83,43,79
E02001173,2,30,52,3,12,85,38,98
E02001174,3,35,49,6,9,37,18,14
E02001175,6,41,55,3,10,65,40,52
E02001176,13,57,75,6,15,91,35,38
E02001177,12,75,136,5,14,124,46,59
E02001178,52,155,130,11,31,95,59,59
E02001179,4,38,57,6,6,57,35,50
E02001180,2,16,46,2,8,61,37,55
E02001181,3,25,34,6,11,59,23,39
E02001182,4,28,50,3,7,61,24,57
E02001183,4,30,45,5,7,63,37,43
E02001184,40,139,138,6,26,119,57,53
E02001185,8,41,75,4,14,96,33,49
E02001186,12,63,101,6,14,109,50,57
E02001187,6,32,73,3,8,72,36,26
E02001188,4,31,78,6,13,103,40,43
E02001189,2,46,86,7,12,67,16,23
E02001190,3,20,67,3,13,107,66,125
E02001191,2,22,42,0,4,27,17,16
E02001192,9,35,46,2,3,29,23,7
E02001193,4,36,49,6,8,80,23,24
E02001194,8,18,25,3,1,28,11,10
E02001195,8,47,81,3,9,76,30,24
E02001196,5,30,48,6,8,30,13,14
E02001197,6,23,36,1,3,34,15,17
E02001198,10,24,62,2,15,52,29,29
E02001199,18,38,37,3,7,26,13,16
E02001200,8,28,63,0,10,86,34,55
E02001201,7,29,61,1,8,59,24,23
E02001202,7,31,62,2,12,90,24,41
E02001203,7,26,35,3,4,21,14,7
E02001204,4,38,74,5,10,65,37,40
E02001205,6,46,95,2,9,67,33,29
E02001206,6,28,43,4,3,38,24,16
E02001207,3,37,61,6,8,48,19,9
E02001208,6,36,54,2,17,59,27,13
E02001209,9,33,76,5,8,74,25,28
E02001210,5,23,65,5,7,83,41,26
E02001211,2,21,28,2,5,25,11,12
E02001212,3,20,56,1,5,68,37,57
E02001213,2,41,66,1,10,56,19,18
E02001214,6,20,28,2,9,39,17,19
E02001215,4,15,40,3,9,44,23,10
E02001216,10,22,46,3,2,51,13,12
E02001217,5,47,69,5,11,69,35,20
E02001218,9,18,35,4,6,27,18,7
E02001219,6,23,47,6,6,26,8,3
E02001220,6,21,34,1,10,33,14,7
E02001221,5,24,38,3,6,28,12,14
E02001222,5,32,35,5,7,41,10,30
E02001223,8,28,29,7,6,53,5,7
E02001224,1,21,15,4,3,20,14,4
E02001225,3,24,45,4,8,35,15,13
E02001226,1,36,41,2,6,49,19,18
E02001227,5,22,32,1,3,23,8,1
E02001228,2,16,17,1,6,19,11,7
E02001229,11,53,78,8,21,68,31,32
E02001230,8,38,43,1,10,35,13,25
E02001231,4,32,51,2,15,68,18,33
E02001232,6,31,60,4,9,89,41,79
E02001233,2,29,49,3,15,64,42,51
E02001234,5,27,81,1,13,92,38,47
E02001235,4,20,51,1,7,58,27,35
E02001236,1,29,62,2,8,72,31,69
E02001237,7,37,53,4,13,76,31,47
E02001238,5,34,77,7,10,70,20,20
E02001239,8,50,108,4,19,108,39,45
E02001240,3,29,74,3,10,55,18,40
E02001241,4,43,78,3,13,102,64,115
E02001242,5,41,58,1,5,29,18,21
E02001243,7,40,73,3,6,49,13,22
E02001244,2,22,37,2,4,34,15,15
E02001245,8,36,94,1,15,80,40,56
E02001246,5,35,54,3,10,72,24,34
E02001247,5,35,66,8,17,57,23,42
E02001248,14,54,107,8,10,132,44,70
E02001249,5,43,69,6,14,90,18,38
E02001250,1,24,52,2,7,56,16,15
E02001251,4,28,42,7,2,47,27,20
E02001252,9,39,64,8,12,57,21,14
E02001253,3,29,62,4,11,76,18,22
E02001254,4,31,58,3,13,48,21,31
E02001255,2,25,50,4,10,70,31,67
E02001256,9,48,93,6,11,126,32,93
E02001257,5,31,65,3,14,102,19,49
E02001258,5,28,66,10,12,43,23,17
E02001259,10,47,72,1,14,70,39,85
E02001260,12,37,55,6,9,62,18,20
E02001261,4,44,81,2,11,59,33,36
E02001262,11,34,49,4,8,62,16,54
E02001263,8,33,57,1,15,62,14,11
E02001264,12,35,75,4,7,69,25,20
E02001265,5,34,63,2,17,78,26,31
E02001266,6,35,50,3,10,59,13,12
E02001267,5,39,57,1,10,53,17,23
E02001268,3,25,42,5,7,52,12,5
E02001269,9,40,58,1,11,56,20,35
E02001270,4,25,57,3,13,45,12,6
E02001271,4,25,46,3,8,40,13,24
E02001272,7,43,47,3,2,40,13,14
E02001273,15,43,62,4,13,40,16,9
E02001274,13,21,49,1,8,46,17,8
E02001275,4,43,79,2,10,90,44,77
E02001276,4,36,54,5,5,53,22,45
E02001277,8,43,73,3,21,82,46,27
E02001278,9,37,52,0,5,47,12,9
E02001279,5,35,52,2,6,42,20,11
E02001280,6,28,63,2,10,56,27,30
E02001281,5,32,42,3,5,38,15,8
E02001282,9,58,66,5,15,41,21,21
E02001283,7,38,52,3,10,29,19,18
E02001284,5,18,23,1,2,32,14,11
E02001285,10,32,33,0,7,35,10,10
E02001286,13,22,31,4,0,31,11,21
E02001287,9,32,23,2,9,27,15,18
E02001288,2,28,37,4,9,37,20,13
E02001289,11,54,60,5,6,56,32,21
E02001290,0,24,38,0,15,39,22,13
E02001291,1,35,45,2,10,83,29,30
E02001292,5,49,64,2,18,54,25,17
E02001293,5,32,51,2,14,56,19,14
E02001294,6,39,78,7,15,79,38,32
E02001295,1,28,50,4,13,86,48,60
E02001296,5,19,48,4,18,144,87,139
E02001297,8,19,52,6,8,70,26,41
E02001298,6,25,63,5,15,104,51,94
E02001299,11,44,69,5,12,95,46,34
E02001300,3,36,66,6,17,80,30,55
E02001301,6,50,62,2,17,106,43,48
E02001302,1,25,44,5,9,83,41,48
E02001303,5,21,55,3,15,100,33,90
E02001304,10,39,73,3,12,78,32,26
E02001305,7,31,65,5,9,71,28,22
E02001306,3,41,59,2,5,58,40,19
E02001307,9,67,88,5,14,89,32,11
E02001308,5,23,50,0,4,54,18,16
E02001309,5,42,49,3,6,80,23,29
E02001310,5,43,73,8,20,99,67,99
E02001311,9,45,67,10,12,70,39,55
E02001312,4,28,61,8,11,79,36,51
E02001313,1,27,45,3,11,67,34,68
E02001314,5,33,47,6,12,73,30,19
E02001315,6,39,60,6,9,60,29,25
E02001316,5,37,78,2,13,81,51,59
E02001317,7,52,58,5,15,79,43,43
E02001318,2,35,50,1,8,70,31,34
E02001319,5,34,62,1,7,87,48,55
E02001320,5,36,79,3,12,67,37,46
E02001321,6,43,59,6,6,70,30,22
E02001322,4,45,46,1,11,70,38,16
E02001323,3,33,56,4,11,66,29,49
E02001324,1,31,62,2,14,77,51,40
E02001325,3,28,53,4,8,47,21,20
E02001326,8,40,47,9,5,44,25,16
E02005176,5,48,71,4,14,81,26,35
E02005177,1,17,39,3,7,59,36,36
E02005178,1,35,50,6,4,111,26,177
E02005179,8,39,61,9,20,118,56,62
E02005180,3,36,42,8,5,71,25,23
E02005181,3,40,46,0,13,69,33,51
E02005182,3,29,45,2,10,69,36,55
E02005183,3,24,37,4,8,59,36,24
E02005184,2,21,24,3,5,28,11,8
E02005185,6,27,53,1,12,115,72,120
E02005186,3,20,39,3,13,53,26,15
E02006881,6,53,49,14,13,117,45,92
E02005189,2,27,41,3,12,66,21,28
E02005190,6,28,32,9,7,29,13,12
E02005191,5,37,54,3,10,53,17,14
E02005192,6,44,60,3,4,57,22,12
E02005193,11,28,46,6,8,53,16,11
E02005194,3,32,51,4,15,85,32,41
E02005195,6,28,27,8,5,31,20,6
E02005196,9,43,44,5,9,62,13,19
E02005197,2,43,55,3,13,94,40,49
E02005198,5,35,78,7,13,117,40,43
E02005199,12,24,38,6,11,37,19,4
E02005200,14,58,70,7,14,113,60,49
E02005201,5,31,52,7,17,80,26,20
E02005202,8,45,74,8,11,45,38,13
E02005203,3,23,40,2,12,52,22,11
E02005204,12,55,65,13,16,83,55,27
E02005205,8,29,35,4,12,52,32,12
E02005206,6,30,33,5,14,58,24,20
E02005207,5,21,32,6,9,38,30,14
E02005208,12,60,47,5,23,78,61,24
E02005209,5,37,52,7,12,51,29,24
E02005210,8,36,39,2,12,47,18,7
E02005211,6,30,27,1,10,47,31,11
E02005212,6,46,88,6,15,80,51,35
E02005213,10,57,73,11,17,116,47,63
E02005214,4,28,50,3,5,71,28,28
E02005215,6,45,84,12,14,121,43,61
E02005216,6,26,41,4,9,49,34,38
E02005217,1,36,66,9,20,155,37,222
E02005218,9,32,63,10,14,50,33,24
E02005219,6,42,34,10,12,83,22,51
E02005220,0,26,46,1,7,43,23,16
E02005221,3,33,35,5,16,92,36,18
E02005222,6,23,15,6,6,25,17,7
E02005223,6,24,25,2,8,34,36,10
E02005224,2,17,16,4,7,25,17,10
E02005225,2,18,16,2,4,30,25,3
E02005226,4,31,41,2,21,112,47,66
E02005228,1,25,32,3,7,83,27,18
E02005229,4,22,17,4,9,75,41,45
E02005230,0,22,36,5,10,72,32,25
E02005231,3,52,49,3,19,124,43,51
E02005233,1,30,22,3,9,53,24,14
E02005234,22,73,45,5,14,57,23,21
E02005235,12,35,32,3,10,38,24,10
E02005236,4,34,77,6,16,107,45,63
E02005237,9,52,39,0,12,92,35,33
E02005238,2,22,31,4,14,47,23,16
E02005239,9,32,31,8,10,43,24,14
E02006871,6,47,55,4,25,105,59,36
E02005240,4,29,31,2,10,61,27,29
E02005241,3,26,40,5,7,38,27,30
E02005242,7,24,36,3,14,56,31,15
E02005243,2,19,48,4,12,86,30,46
E02005244,2,22,31,3,12,78,28,34
E02005245,7,39,45,3,7,48,18,13
E02005246,4,20,31,1,14,81,27,34
E02005247,6,44,57,7,10,44,23,10
E02005248,2,30,25,14,4,75,36,94
E02005249,4,28,63,3,22,117,74,138
E02005250,5,31,53,9,7,89,25,83
E02005251,13,32,39,5,10,52,18,39
E02005252,7,33,49,5,10,81,27,84
E02005253,6,25,34,4,7,40,14,8
E02005254,9,26,32,1,7,28,10,7
E02005255,11,37,58,1,6,53,12,11
E02005256,6,36,45,0,7,36,11,10
E02005257,2,24,49,1,15,73,25,36
E02005258,14,34,46,4,7,47,19,26
E02005259,8,51,92,5,19,111,30,72
E02005260,4,29,43,5,13,53,26,11
E02005261,2,37,58,3,19,122,66,111
E02005262,10,33,47,4,9,45,16,13
E02005263,6,29,63,1,10,70,34,59
E02005264,19,74,126,5,33,137,62,48
E02005265,14,48,96,6,20,109,40,53
E02005266,7,35,57,4,14,95,53,103
E02005267,4,25,39,2,8,79,32,75
E02005268,7,41,77,6,16,94,39,80
E02005269,15,66,85,4,18,97,68,65
E02005270,5,32,24,9,11,33,18,9
E02005271,8,36,36,5,9,55,37,20
E02005272,5,33,38,11,16,77,35,14
E02005273,6,26,40,3,9,49,19,3
E02005274,4,37,30,9,7,30,20,7
E02005275,3,33,48,10,11,43,23,7
E02005276,7,31,39,6,6,34,23,17
E02005277,13,27,36,3,9,50,35,3
E02005278,14,34,66,10,8,57,25,21
E02005279,6,34,84,5,11,89,53,80
E02005280,10,32,77,10,9,112,49,73
E02005281,5,38,64,7,11,90,39,53
E02005284,6,25,25,4,7,30,17,15
E02005285,1,22,44,2,11,36,18,13
E02005286,5,31,56,8,11,85,30,26
E02006884,11,50,74,8,28,100,66,65
E02005287,4,23,23,1,9,27,9,9
E02005288,8,24,32,6,8,42,14,19
E02005289,6,26,47,0,9,42,20,8
E02005290,13,43,64,2,12,54,16,16
E02005291,5,26,39,5,5,42,29,17
E02005292,4,32,52,4,6,55,23,16
E02005293,5,26,71,3,16,57,23,8
E02005294,8,26,68,3,19,83,42,22
E02005295,9,46,63,4,17,64,18,15
E02005296,4,24,40,4,2,35,14,9
E02005297,9,39,61,3,10,43,29,9
E02005298,7,42,70,6,14,53,18,19
E02005299,6,39,76,8,15,78,34,33
E02005300,2,21,36,4,10,42,22,19
E02005301,5,29,52,1,13,76,27,30
E02005302,8,51,72,4,16,43,18,6
E02005303,4,30,50,4,7,96,38,52
E02005304,9,30,44,0,19,41,23,4
E02005305,4,30,36,4,11,45,23,19
E02005306,4,23,36,2,12,36,15,5
E02005307,0,36,60,2,16,62,37,16
E02005308,6,25,27,4,6,27,16,2
E02005309,4,42,40,1,12,50,27,19
E02005310,7,33,35,3,13,35,30,12
E02005311,4,13,22,4,5,31,21,9
E02005312,2,21,38,1,10,54,14,13
E02005313,3,20,56,0,7,106,77,79
E02005314,1,28,42,2,16,64,25,32
E02005315,6,33,40,1,8,33,14,13
E02005316,0,25,33,0,11,56,41,43
E02005317,2,13,56,5,12,94,74,83
E02005318,8,31,41,1,7,39,24,22
E02005319,3,30,57,11,16,109,42,56
E02005320,4,28,42,2,11,68,16,22
E02005321,1,17,31,2,10,72,24,41
E02005322,4,27,55,10,13,63,30,19
E02005323,0,27,44,4,8,85,36,29
E02005324,5,15,24,5,11,28,12,7
E02005325,5,36,34,3,20,54,36,8
E02005326,3,35,50,4,12,68,39,13
E02005327,8,25,36,8,11,41,22,7
E02005328,5,30,38,3,7,43,18,9
E02005329,5,37,48,7,11,63,39,22
E02005330,7,34,43,4,11,51,22,11
E02005331,10,49,43,4,6,47,26,14
E02005332,8,25,45,5,7,42,19,19
E02001327,1,35,75,1,7,81,42,97
E02001328,8,66,122,5,7,80,31,28
E02001329,3,24,80,2,12,86,39,66
E02001330,9,33,96,10,15,68,37,57
E02001331,5,35,106,5,12,84,42,118
E02001332,1,22,51,4,10,87,25,60
E02001333,2,38,64,2,17,88,32,63
E02001334,1,12,49,2,8,71,29,80
E02001335,11,44,79,2,5,56,33,19
E02001336,1,32,60,1,14,86,39,94
E02001337,4,31,50,1,6,51,29,38
E02001338,4,23,58,3,9,65,36,38
E02001339,2,27,38,2,10,99,36,57
E02001340,10,38,68,6,15,76,26,18
E02001341,4,25,60,2,13,79,31,48
E02001342,11,41,42,2,14,54,26,12
E02001343,3,22,57,6,9,52,20,11
E02001344,1,32,41,0,8,52,13,22
E02001345,6,29,44,4,13,51,21,7
E02001346,4,32,49,0,19,85,31,49
E02001347,4,38,63,2,8,56,28,52
E02001348,10,36,64,5,7,82,28,26
E02001349,5,34,63,6,17,67,29,37
E02001350,4,29,65,1,10,83,37,68
E02001351,3,33,65,2,7,101,49,76
E02001352,3,24,44,2,4,64,28,32
E02001353,4,33,52,1,4,61,32,29
E02001354,6,36,53,5,11,73,34,68
E02001355,4,26,44,1,9,64,31,64
E02001356,1,24,33,3,6,56,32,59
E02001357,3,38,46,1,10,86,35,53
E02001358,4,37,72,6,12,82,52,82
E02001359,5,25,52,0,11,57,26,24
E02001360,1,46,59,4,17,100,42,92
E02001361,5,32,88,3,10,79,30,74
E02001362,3,22,64,2,8,78,21,30
E02001363,5,29,76,6,8,102,35,82
E02001364,1,17,32,9,3,62,28,92
E02001365,2,37,87,2,9,99,47,90
E02001366,7,33,69,3,14,83,36,69
E02001367,7,28,67,7,13,66,30,25
E02001368,3,21,43,4,7,40,35,47
E02001369,9,44,65,1,11,68,43,62
E02001370,1,25,35,2,13,48,38,74
E02001371,0,23,59,0,7,85,31,55
E02001372,3,17,48,1,10,48,26,34
E02001373,1,52,64,1,27,88,37,63
E02001374,8,47,53,5,15,83,45,81
E02001375,8,24,53,1,8,68,23,48
E02001376,3,22,47,6,16,84,38,99
E02001377,17,27,37,4,13,63,30,66
E02001378,4,46,55,3,15,62,37,38
E02001380,5,24,51,0,10,48,20,15
E02001381,11,56,59,9,19,97,36,73
E02001382,8,32,43,1,6,51,15,18
E02001383,15,55,24,4,6,50,20,45
E02001384,14,53,60,10,21,74,41,60
E02001385,4,24,37,10,9,59,31,123
E02001386,3,26,56,4,14,64,31,38
E02001387,20,43,38,5,10,37,19,22
E02001388,8,49,67,2,18,43,21,18
E02001389,20,58,25,1,12,40,25,38
E02001390,6,36,45,6,8,72,30,70
E02001391,2,19,41,2,8,75,18,54
E02001392,4,29,26,2,6,38,8,18
E02001393,10,29,32,5,1,27,19,11
E02001394,15,48,39,3,7,35,34,23
E02001395,6,29,36,5,3,35,12,13
E02001396,14,80,65,4,19,62,39,65
E02001397,7,31,44,4,9,47,13,20
E02001398,15,57,39,4,9,50,18,24
E02001399,10,39,52,2,7,53,15,12
E02001400,5,27,61,2,6,56,22,24
E02001401,4,45,53,3,10,66,22,34
E02001402,11,42,39,4,12,44,12,18
E02001403,2,29,38,1,5,58,25,41
E02001404,3,31,57,6,17,94,33,62
E02001405,3,40,77,1,19,159,49,137
E02006932,26,65,61,4,23,42,25,46
E02006933,31,70,51,5,15,41,17,24
E02006934,39,73,57,2,14,24,14,12
E02001429,0,28,28,4,11,53,22,10
E02001430,2,22,21,1,6,52,21,12
E02001431,6,19,41,2,8,56,18,12
E02001432,9,46,44,7,23,107,78,47
E02001433,2,23,48,6,13,75,41,30
E02001434,3,28,32,8,12,74,23,17
E02001435,6,34,31,5,16,98,37,19
E02001436,3,33,42,4,20,93,29,28
E02001437,13,29,30,4,9,52,29,21
E02001438,6,25,39,5,14,59,26,20
E02001439,5,19,27,4,12,42,30,21
E02001440,1,24,19,4,5,23,11,2
E02001441,4,24,29,4,6,24,19,8
E02001442,6,18,14,5,9,23,16,13
E02001443,2,20,18,2,7,25,12,8
E02001444,5,19,29,3,3,34,12,5
E02001445,1,28,40,8,5,28,26,9
E02001446,5,32,38,2,9,43,13,7
E02001447,9,24,41,5,6,35,17,12
E02001448,5,32,58,6,8,53,22,15
E02001449,9,41,53,4,9,52,30,30
E02001450,5,35,51,3,5,36,17,15
E02001451,3,29,67,1,13,82,25,42
E02001452,4,28,46,1,10,81,31,61
E02001453,4,34,49,5,8,56,23,13
E02001454,7,27,56,4,3,46,16,12
E02001455,3,29,66,3,16,54,23,16
E02001456,2,36,56,1,5,41,28,16
E02001457,7,35,69,4,8,76,31,53
E02001458,4,30,62,5,12,57,20,27
E02001459,7,20,67,3,6,59,22,46
E02001460,11,36,61,2,10,59,29,32
E02001461,4,32,53,2,4,36,16,30
E02001462,6,28,83,6,17,110,41,84
E02001463,4,29,49,2,6,65,23,40
E02001464,4,23,76,2,12,90,33,60
E02001465,6,24,59,1,9,83,32,56
E02001466,5,39,73,3,19,67,43,82
E02001406,7,28,41,3,9,31,19,8
E02001407,2,27,25,1,8,32,10,15
E02001408,0,21,43,2,4,27,27,23
E02001409,4,45,72,1,11,85,33,54
E02001410,2,23,37,3,14,42,28,43
E02001411,4,23,39,3,8,42,27,35
E02001412,6,37,52,1,11,84,33,38
E02001413,3,46,56,1,6,91,34,55
E02001414,4,17,34,0,6,21,7,4
E02001415,2,27,57,1,7,55,30,38
E02001416,2,17,44,1,7,87,32,94
E02001417,6,39,49,4,17,97,26,84
E02001418,5,28,50,2,7,56,39,43
E02001419,3,29,45,4,10,102,43,93
E02001420,8,53,81,8,9,104,42,73
E02001421,4,38,73,6,14,104,42,60
E02001422,5,22,45,4,9,89,38,62
E02001423,3,22,30,1,4,36,21,18
E02001424,9,60,109,6,20,141,60,96
E02001425,10,43,71,6,20,92,35,55
E02001426,3,22,35,1,7,56,20,14
E02001427,7,39,70,2,25,131,54,65
E02001428,3,20,27,3,6,24,8,11
E02001467,4,42,46,5,10,61,26,43
E02001468,3,29,51,2,13,63,34,47
E02001469,6,49,63,4,7,53,24,20
E02001470,4,40,71,2,6,67,27,25
E02001471,5,23,51,7,16,93,44,77
E02001472,5,29,52,4,12,79,23,49
E02001473,3,25,60,2,12,62,35,53
E02001474,1,23,63,8,9,72,45,124
E02001475,4,10,37,5,11,76,28,36
E02001476,4,37,74,5,14,123,54,94
E02001477,3,30,41,1,7,104,70,118
E02001478,4,26,41,5,11,75,32,43
E02001479,2,23,36,4,14,36,18,18
E02001480,3,36,34,1,8,27,32,19
E02001481,3,36,61,0,14,73,36,32
E02001482,6,37,51,4,11,107,63,112
E02001483,5,22,49,4,13,48,12,7
E02001484,3,27,35,1,5,57,26,27
E02001485,3,31,45,3,11,66,32,37
E02001486,4,40,48,7,10,48,30,32
E02001487,4,42,85,3,27,159,83,139
E02001488,4,37,58,1,17,87,42,45
E02001489,4,19,39,1,5,47,25,12
E02001490,4,33,66,1,13,58,31,17
E02001491,11,20,42,5,8,79,32,42
E02001492,7,27,32,4,8,24,17,18
E02001493,4,30,59,1,13,135,49,103
E02001494,4,23,30,0,4,22,11,15
E02001495,9,32,57,1,4,77,39,32
E02001496,6,23,49,2,10,48,17,17
E02001497,11,24,60,7,6,99,58,45
E02001498,8,33,47,5,9,63,20,22
E02001499,3,28,32,2,7,32,30,19
E02001500,8,33,41,2,10,36,15,17
E02001501,2,24,46,6,8,43,22,21
E02001502,9,55,50,6,7,63,22,24
E02001503,5,28,37,2,9,46,13,14
E02001504,10,35,38,3,8,36,24,7
E02001505,3,25,41,1,8,46,29,22
E02001506,9,20,26,6,7,28,9,8
E02001507,6,37,39,0,6,47,19,7
E02001508,2,35,47,0,16,57,33,25
E02002684,2,28,29,1,11,63,28,13
E02002685,1,33,31,2,12,65,25,18
E02002686,2,16,23,2,8,92,44,66
E02002687,1,22,21,3,9,57,27,32
E02002688,0,9,14,3,12,63,27,51
E02002689,6,18,30,4,4,34,21,10
E02002691,5,18,29,3,11,52,32,14
E02002692,6,27,30,1,15,57,27,6
E02002693,3,19,25,4,6,44,18,17
E02002694,5,33,48,7,20,81,56,21
E02002695,4,26,34,7,15,66,31,26
E02002696,2,18,18,0,7,31,19,9
E02002697,8,25,23,3,15,43,20,7
E02002698,5,32,48,7,12,53,24,13
E02002699,10,38,45,2,9,51,40,5
E02002700,2,25,35,3,11,66,39,36
E02002701,1,25,38,5,12,57,49,24
E02002702,10,46,62,3,21,67,42,19
E02002703,8,21,35,3,12,34,21,12
E02002704,2,28,36,1,10,43,26,9
E02002705,2,20,30,2,5,30,19,18
E02002706,8,28,44,6,6,41,18,9
E02002707,4,20,28,2,13,30,22,8
E02002708,9,41,30,1,4,35,21,19
E02002709,3,31,37,14,13,62,38,19
E02002710,5,33,40,6,17,53,30,11
E02002711,9,30,35,5,6,32,24,4
E02002712,8,24,44,3,11,61,33,21
E02002714,2,24,52,8,6,45,28,26
E02002715,13,58,59,10,17,73,27,21
E02002716,8,35,51,2,14,60,31,18
E02002717,9,27,75,2,13,84,21,23
E02002718,5,26,28,1,8,29,10,6
E02002719,7,25,27,2,3,48,17,5
E02002720,2,36,35,7,12,57,28,13
E02002721,5,21,34,6,8,45,24,18
E02002722,1,29,50,3,13,75,23,48
E02002723,8,33,52,7,15,105,79,36
E02002724,8,26,57,10,23,112,91,84
E02002725,1,22,49,6,7,35,21,16
E02006814,4,28,63,5,11,70,21,25
E02006891,2,27,32,3,12,47,37,22
E02006892,5,17,44,4,19,94,35,32
E02002652,10,79,122,5,26,153,61,105
E02002653,1,25,42,3,22,157,52,139
E02002654,0,21,38,4,11,98,64,172
E02002655,4,38,65,4,20,131,46,129
E02002656,4,16,30,2,3,45,13,12
E02002657,6,24,65,3,15,85,24,33
E02002658,6,31,60,6,10,64,26,24
E02002659,3,29,60,7,18,140,84,178
