msoa11cd,"1. Higher managerial, administrative and professional occupations","2. Lower managerial, administrative and professional occupations",3. Intermediate occupations,4. Small employers and own account workers,5. Lower supervisory and technical occupations,6. Semi-routine occupations,7. Routine occupations,8. Never worked and long-term unemployed
E02000669,15,38,32,38,29,36,41,11
E02000670,12,24,21,39,44,44,52,15
E02000671,28,47,34,54,47,69,47,15
E02000672,26,53,25,54,35,51,54,22
E02000673,51,67,33,65,37,25,36,9
E02000674,31,46,37,54,55,57,74,19
E02000675,42,88,39,77,58,48,53,13
E02000676,29,42,30,56,33,47,50,6
E02000677,40,66,32,66,48,41,48,22
E02000678,14,35,20,36,49,40,63,6
E02000679,45,74,37,46,53,50,50,9
E02000680,52,61,26,41,37,54,40,26
E02000681,21,50,42,53,69,55,86,20
E02000682,21,66,32,57,53,55,82,16
E02000683,16,44,25,54,60,51,61,12
E02000685,50,64,30,61,47,51,72,13
E02000686,13,40,12,32,41,59,45,9
E02000687,50,56,46,51,56,50,42,28
E02006783,9,33,26,40,52,52,90,9
E02006784,20,50,38,60,52,72,109,22
E02006798,7,30,6,23,24,43,50,22
E02000714,12,27,13,27,38,44,45,16
E02000715,8,20,21,22,35,51,53,13
E02000716,14,32,17,26,24,45,45,23
E02000717,8,25,15,28,27,50,53,28
E02000718,9,29,21,26,33,46,49,16
E02000719,18,24,21,34,52,49,44,14
E02000720,12,31,22,39,31,53,52,29
E02000721,8,29,26,30,42,49,73,29
E02000722,6,23,29,20,32,47,55,17
E02000723,17,31,25,38,56,94,76,34
E02000724,12,32,18,29,54,73,54,31
E02000725,15,31,15,18,33,48,53,24
E02000726,10,25,16,22,24,38,53,12
E02000727,7,24,13,15,28,53,34,15
E02000728,14,34,17,24,42,51,54,28
E02000729,11,24,19,35,34,55,48,23
E02000730,12,15,25,36,50,93,82,37
E02000731,7,17,21,30,49,86,65,23
E02000732,12,14,9,20,31,60,52,23
E02000733,10,23,15,32,50,83,70,18
E02000734,2,19,16,21,37,52,67,17
E02000735,12,31,21,33,48,54,65,30
E02000736,10,25,23,32,34,46,48,33
E02000737,25,45,24,40,56,50,57,21
E02000738,16,30,21,28,44,46,56,21
E02000739,13,20,11,27,31,42,43,24
E02000740,7,12,13,22,18,40,42,20
E02000741,8,22,18,35,32,56,62,20
E02000742,10,24,16,30,40,48,50,27
E02000743,7,12,15,32,42,76,98,28
E02000744,11,12,9,37,36,36,74,29
E02000745,6,21,8,24,24,26,54,14
E02000746,7,9,7,16,25,23,41,18
E02000747,14,17,13,38,39,80,91,24
E02000748,9,18,15,14,19,19,34,9
E02000749,5,22,16,32,45,53,83,29
E02000750,17,12,10,27,23,39,49,14
E02000807,26,34,11,31,15,29,33,7
E02000808,33,47,27,36,32,28,65,7
E02000809,43,34,6,31,17,21,28,13
E02000810,23,24,22,33,36,58,82,13
E02000812,20,34,26,32,36,57,68,32
E02000813,18,33,14,39,36,55,95,28
E02000814,30,24,7,36,24,29,40,21
E02000815,13,13,11,17,13,22,26,12
E02000816,10,18,14,43,47,57,106,16
E02000817,13,18,18,33,44,69,92,24
E02000818,15,21,21,37,44,47,79,20
E02000819,18,15,18,31,39,54,69,29
E02000820,9,47,19,23,36,55,61,18
E02000821,14,29,12,28,50,46,85,20
E02000822,7,21,15,37,21,61,44,9
E02000823,23,29,16,32,31,48,63,14
E02000824,23,38,26,26,47,55,90,28
E02000825,13,17,15,31,31,51,60,40
E02000826,17,22,19,27,46,49,64,30
E02000827,18,36,18,43,55,60,71,50
E02000828,9,21,17,30,30,52,53,25
E02000829,11,56,29,39,41,84,106,46
E02000830,49,60,15,46,28,40,65,16
E02000831,30,49,18,57,43,64,48,22
E02000832,18,47,48,56,44,76,111,21
E02000833,23,39,12,24,32,24,37,9
E02000834,33,48,29,45,40,45,65,14
E02000835,19,47,15,51,46,47,57,17
E02000836,41,53,25,38,42,51,57,10
E02000837,172,118,22,54,25,24,26,4
E02000838,39,59,30,42,37,49,66,8
E02000839,155,111,22,57,33,27,35,24
E02006802,25,35,18,26,36,52,45,16
E02000864,11,27,27,34,60,67,109,35
E02000865,7,22,19,26,21,68,49,31
E02000866,30,41,21,49,45,57,78,22
E02000867,5,35,12,21,29,34,57,17
E02000868,5,18,7,14,16,34,50,23
E02000869,19,16,9,31,19,52,54,18
E02000870,15,20,13,28,33,48,68,13
E02000871,6,32,8,18,38,51,55,24
E02000872,4,14,5,24,18,43,60,13
E02000873,9,26,8,27,25,37,55,24
E02000874,7,15,6,19,29,34,55,31
E02000875,9,18,6,19,31,41,56,23
E02000876,6,15,4,13,22,32,57,19
E02000877,12,22,11,19,40,47,81,26
E02000878,29,38,13,35,27,73,65,33
E02000879,20,30,25,60,28,77,81,33
E02000880,5,7,7,14,22,41,47,16
E02000881,7,19,7,25,32,36,37,17
E02000882,10,13,9,28,35,61,60,47
E02000883,6,23,11,30,37,66,69,39
E02000884,4,15,9,26,24,64,51,31
E02000885,11,15,7,34,27,66,62,32
E02000886,20,16,10,19,19,33,55,16
E02000887,7,13,8,28,42,58,80,25
E02000888,23,29,4,15,19,37,36,13
E02000889,27,28,6,24,17,25,45,10
E02000890,56,41,7,23,12,20,21,6
E02000891,23,24,14,25,23,37,40,23
E02000893,19,23,20,24,21,50,48,8
E02000894,24,24,10,21,16,27,32,27
E02006853,13,15,5,12,14,21,33,16
E02006854,20,15,0,9,7,6,8,8
E02000923,101,100,23,70,26,32,30,28
E02000924,38,44,23,42,42,65,77,19
E02000925,29,36,15,42,33,49,66,18
E02000926,76,72,10,54,36,36,47,26
E02000927,19,46,25,32,43,50,67,5
E02000928,83,110,20,72,23,12,29,3
E02000929,24,40,15,40,48,61,77,22
E02000930,26,34,13,39,32,40,42,11
E02000931,46,54,17,34,19,24,28,6
E02000932,59,76,25,59,27,34,30,3
E02000933,121,121,28,90,18,30,34,14
E02000934,35,35,21,38,26,33,40,16
E02000935,24,49,22,52,38,43,52,9
E02000936,100,102,35,70,31,31,29,12
E02000937,30,40,10,38,16,26,30,8
E02000938,84,105,28,65,58,60,68,24
E02000939,76,98,25,49,22,33,28,11
E02000940,12,29,23,31,36,42,55,20
E02000941,42,78,28,68,25,31,37,9
E02000942,85,111,28,70,28,28,33,12
E02000943,47,44,31,30,29,30,41,12
E02000944,34,33,11,26,42,34,31,32
E02000945,37,67,18,55,44,54,63,8
E02000946,39,43,14,43,29,40,72,10
E02000947,39,58,27,51,39,28,31,6
E02000948,42,81,35,48,35,34,37,16
E02000949,63,97,40,56,38,37,30,11
E02000950,61,86,12,53,21,31,25,6
E02000951,30,43,26,38,24,24,27,13
E02000952,26,36,28,46,14,31,23,17
E02000953,14,24,22,26,34,30,33,5
E02000954,26,38,36,52,44,27,38,10
E02000955,16,47,46,56,43,37,71,12
E02000956,13,37,22,42,25,53,41,14
E02000957,39,53,45,61,47,52,57,32
E02000958,41,62,35,58,47,60,66,17
E02000959,20,40,21,43,40,43,47,15
E02000960,147,111,16,107,24,18,20,19
E02000961,138,103,28,90,29,33,48,23
E02000962,145,153,36,128,35,43,55,57
E02000963,21,45,21,49,77,72,124,32
E02000964,39,60,24,54,79,89,125,44
E02000965,48,58,7,35,19,33,30,12
E02000966,100,133,21,73,23,22,23,25
E02000967,122,94,13,86,13,11,8,20
E02000968,34,99,39,83,113,85,155,114
E02000969,35,41,24,58,59,74,78,72
E02000970,226,146,16,117,14,30,11,10
E02000971,136,109,22,89,12,23,15,15
E02000972,79,103,20,72,36,41,28,14
E02000973,92,132,24,74,33,47,53,13
E02000974,157,149,26,110,8,15,29,35
E02000975,98,75,14,66,11,9,19,9
E02000976,112,116,15,62,29,24,24,29
E02000977,142,125,10,94,21,34,37,12
E02000978,282,158,14,102,13,13,7,23
E02000979,175,110,26,62,13,32,36,5
E02000980,100,108,40,56,60,49,69,23
E02000981,113,90,26,73,21,30,36,16
E02000982,93,88,46,70,49,55,75,16
E02000983,112,142,21,87,53,67,63,19
E02000002,27,56,42,61,74,90,92,11
E02000003,35,84,51,61,84,76,113,20
E02000004,24,45,44,55,55,77,73,28
E02000005,15,37,28,50,79,86,96,13
E02000007,21,36,23,46,78,71,98,11
E02000008,15,50,39,59,85,124,143,23
E02000009,17,28,27,40,48,60,79,15
E02000010,13,25,19,29,56,70,122,13
E02000011,9,44,28,52,72,80,73,14
E02000012,42,93,47,83,72,75,78,11
E02000013,11,34,26,30,58,66,108,19
E02000014,15,37,26,42,67,94,126,19
E02000015,8,25,25,34,60,61,91,17
E02000016,4,18,9,8,17,24,29,7
E02000017,29,42,24,36,52,62,62,23
E02000018,4,25,20,31,62,78,101,12
E02000019,10,35,20,29,49,75,100,13
E02000020,19,33,22,31,70,89,100,29
E02000021,7,38,21,29,75,67,86,12
E02000022,7,8,17,12,30,27,44,23
E02000023,3,19,3,14,35,33,42,9
E02006799,11,39,33,62,73,83,112,33
E02000024,157,165,71,127,56,56,49,11
E02000025,100,112,36,95,65,37,48,12
E02000026,91,119,44,120,40,27,24,6
E02000027,67,91,64,123,71,88,91,25
E02000028,98,95,30,100,32,31,13,18
E02000029,69,103,51,104,37,39,46,11
E02000030,197,166,28,197,53,37,47,14
E02000031,148,125,32,126,28,36,16,10
E02000032,117,113,41,133,62,45,51,14
E02000033,48,102,37,81,53,65,49,23
E02000034,105,124,41,124,48,41,43,19
E02000035,136,99,43,116,26,38,43,11
E02000036,106,138,59,160,45,48,44,25
E02000037,130,142,46,197,32,32,36,16
E02000038,87,112,42,131,51,49,52,22
E02000039,126,115,20,108,19,20,17,12
E02000040,87,115,28,90,40,37,36,9
E02000041,97,112,42,142,35,41,42,12
E02000042,80,127,42,155,62,67,61,34
E02000043,107,118,28,111,24,16,25,14
E02000044,48,66,36,47,23,46,49,23
E02000045,48,56,34,95,48,57,53,14
E02000046,72,86,23,89,14,28,29,10
E02000047,32,49,45,78,68,68,82,52
E02000048,141,157,37,155,35,42,27,12
E02000049,16,39,14,50,23,52,56,17
E02000050,52,93,40,107,62,70,64,19
E02000051,195,168,14,191,14,17,8,18
E02000052,78,117,44,84,44,56,45,14
E02000053,44,63,31,59,43,31,32,18
E02000054,84,92,24,101,14,26,11,19
E02000055,135,135,35,177,22,46,38,23
E02000056,275,152,24,153,8,12,12,8
E02000057,83,73,38,111,28,23,18,16
E02000058,239,178,29,160,17,21,10,17
E02000059,62,86,44,74,48,65,76,30
E02000060,151,128,41,158,31,30,13,21
E02000061,176,107,21,100,13,22,17,25
E02000062,20,45,25,42,32,36,41,20
E02000063,52,73,28,81,22,26,39,16
E02000064,62,58,20,60,25,43,31,20
E02000065,12,25,11,21,31,25,30,8
E02000066,17,46,44,53,59,82,68,37
E02000067,21,56,41,62,61,54,82,11
E02000068,19,49,24,39,42,36,58,11
E02000069,49,78,50,59,62,63,89,9
E02000070,72,121,81,94,106,73,94,8
E02000071,34,75,45,59,66,65,80,9
E02000072,30,43,29,47,105,82,125,18
E02000073,93,171,110,108,143,98,91,10
E02000074,28,47,61,65,91,69,91,17
E02000075,91,126,85,115,128,78,84,9
E02000077,28,89,57,76,103,70,104,11
E02000078,55,116,72,65,93,66,82,6
E02000079,70,116,77,81,104,65,77,12
E02000080,44,121,81,101,101,87,95,12
E02000081,62,128,87,69,114,66,83,13
E02000082,58,113,81,92,107,76,97,8
E02000083,44,101,50,64,107,87,113,12
E02000084,136,215,91,176,111,68,72,5
E02000085,40,95,69,92,89,67,83,6
E02000086,61,101,61,90,86,48,73,2
E02000087,173,212,72,120,76,34,48,4
E02000088,77,163,71,98,89,67,70,9
E02000089,69,135,79,103,90,74,67,18
E02000090,110,140,87,109,84,72,65,46
E02000091,143,193,88,114,101,86,75,25
E02000092,31,76,42,77,76,49,69,9
E02006785,48,89,52,81,84,78,73,8
E02000093,57,85,92,148,67,85,69,40
E02000094,43,63,41,105,39,41,54,23
E02000095,93,95,56,132,53,69,75,59
E02000096,143,103,61,143,27,36,22,31
E02000097,47,76,46,97,69,59,52,28
E02000098,94,104,41,103,26,48,42,38
E02000099,51,81,46,73,33,36,41,21
E02000100,130,104,49,131,46,44,27,19
E02000101,56,73,30,112,39,61,60,51
E02000102,24,29,18,55,51,51,75,19
E02000103,32,70,36,107,65,62,71,35
E02000104,61,79,55,108,32,34,52,30
E02000105,45,60,35,72,53,58,38,31
E02000106,35,43,28,75,52,56,76,21
E02000107,42,59,34,88,39,47,67,23
E02000108,31,52,36,60,42,43,46,26
E02000109,38,64,55,87,66,88,94,29
E02000110,40,59,40,82,48,39,58,10
E02000111,35,64,45,59,63,75,55,38
E02000112,38,64,60,69,51,79,93,36
E02000113,20,31,23,50,68,65,71,39
E02000114,31,39,23,57,46,33,57,25
E02000115,55,65,24,69,37,35,69,33
E02000116,5,34,18,53,25,48,58,26
E02000117,22,43,27,51,69,98,120,62
E02000118,28,58,38,51,58,73,57,38
E02000119,11,20,19,29,53,52,80,19
E02000120,27,53,30,55,46,44,78,27
E02000121,43,44,49,66,61,78,73,31
E02000122,79,69,26,99,45,49,70,17
E02000123,22,32,33,64,63,100,142,36
E02000124,54,57,30,49,61,42,71,17
E02000125,43,70,29,73,61,85,123,27
E02000126,15,29,18,33,37,52,70,37
E02000127,45,87,33,86,62,72,91,11
E02000128,79,110,46,87,81,49,46,7
E02000130,47,70,37,72,55,38,55,10
E02000131,39,39,18,54,32,32,26,6
E02000132,103,154,53,73,33,41,37,13
E02000133,304,278,61,167,52,31,25,6
E02000134,120,124,41,110,54,44,55,23
E02000135,15,40,24,49,54,42,73,20
E02000136,99,139,33,89,60,51,42,8
E02000137,167,183,53,104,46,25,29,24
E02000138,224,238,60,124,48,22,31,6
E02000139,34,72,36,55,36,34,47,4
E02000140,26,62,34,68,68,73,100,9
E02000141,33,54,23,55,30,32,51,10
E02000142,135,145,46,100,51,42,38,6
E02000144,134,156,49,74,38,34,28,6
E02000145,22,56,39,93,78,63,96,18
E02000146,85,98,48,95,73,59,50,13
E02000147,212,245,42,114,34,20,16,7
E02000148,128,186,61,92,45,36,28,5
E02000149,49,98,38,88,76,69,77,7
E02000150,100,117,68,106,51,47,47,5
E02000151,178,229,81,108,57,38,32,7
E02000152,31,61,54,74,50,52,63,10
E02000153,110,148,76,94,49,40,30,6
E02000154,140,167,61,95,65,41,46,5
E02000155,75,159,86,103,120,98,95,12
E02000156,233,337,127,160,75,68,64,12
E02000157,198,252,100,106,56,34,37,3
E02000158,114,195,86,100,82,51,57,3
E02000159,178,176,50,120,52,31,26,3
E02000160,125,177,56,87,54,47,36,6
E02000161,129,195,85,86,64,58,53,1
E02000162,101,157,72,115,80,53,70,14
E02000163,136,227,67,114,80,36,63,9
E02000165,67,94,29,98,59,37,44,4
E02006782,94,113,50,112,64,51,60,23
E02006787,59,110,47,75,39,40,53,8
E02006789,121,158,47,177,68,49,59,6
E02000194,55,85,28,69,42,36,36,17
E02000195,85,126,68,147,57,44,43,19
E02000196,50,76,47,76,49,42,61,14
E02000197,56,101,51,102,42,60,46,24
E02000198,18,51,33,42,33,40,53,22
E02000199,28,57,35,59,49,48,42,13
E02000200,49,71,40,52,40,39,37,28
E02000201,20,53,28,34,66,45,54,16
E02000202,32,43,64,64,73,69,63,44
E02000203,17,42,36,42,50,74,64,25
E02000204,45,65,41,87,65,65,88,18
E02000206,29,43,34,58,49,58,56,43
E02000207,33,64,27,42,51,44,50,13
E02000208,18,41,28,38,36,48,45,28
E02000209,21,36,29,43,44,42,47,17
E02000210,27,52,29,43,43,49,48,10
E02000211,118,157,63,125,64,55,51,12
E02000212,6,25,20,35,38,59,55,23
E02000213,22,30,29,41,39,65,47,17
E02000214,60,112,56,60,42,43,37,10
E02000215,46,71,54,72,53,63,66,23
E02000216,164,160,61,60,35,23,28,12
E02000217,30,48,37,42,44,48,46,11
E02000218,58,81,50,59,38,30,24,6
E02000219,169,186,70,129,54,36,33,11
E02000220,52,69,41,57,27,49,27,30
E02000221,63,74,45,77,69,52,64,17
E02000222,88,118,36,57,33,32,29,11
E02000223,10,32,20,42,45,54,89,6
E02000224,52,87,30,73,33,25,28,3
E02000225,20,49,21,82,76,48,101,8
E02000226,155,189,73,99,62,44,31,10
E02000227,125,162,70,111,88,60,73,14
E02000228,245,239,60,110,32,21,19,15
E02000229,15,32,26,61,49,63,86,22
E02000230,178,182,69,105,41,34,36,15
E02000231,184,178,40,111,41,16,17,25
E02000232,111,121,50,88,63,31,45,3
E02000233,94,90,42,49,53,39,27,16
E02000234,108,141,37,85,47,30,50,10
E02000235,113,132,37,79,46,20,22,13
E02000236,96,152,51,78,61,31,34,10
E02000237,125,189,73,106,83,65,73,11
E02006788,21,46,18,46,42,40,47,11
E02000238,40,69,47,56,46,31,72,24
E02000239,73,108,50,84,72,50,56,21
E02000240,45,77,45,78,74,45,85,27
E02000241,41,68,37,51,43,51,38,10
E02000242,20,58,36,52,58,43,48,21
E02000243,43,75,38,72,83,48,75,32
E02000244,61,61,42,62,60,33,58,17
E02000245,21,37,26,39,62,48,79,33
E02000246,29,35,29,57,76,62,79,39
E02000247,34,75,54,70,84,60,91,51
E02000248,88,87,30,82,32,25,26,25
E02000249,41,61,39,57,72,46,77,26
E02000250,109,124,40,49,20,22,17,8
E02000251,29,68,34,48,62,69,59,20
E02000252,30,75,27,52,51,39,61,16
E02000253,35,64,30,66,88,65,99,56
E02000254,21,44,44,62,67,84,93,42
E02000255,121,115,50,75,31,36,29,28
E02000256,127,113,36,69,15,35,13,12
E02000257,202,167,46,98,36,52,39,25
E02000258,32,81,34,39,51,29,28,11
E02000259,36,55,31,45,41,24,37,10
E02000260,33,59,37,44,78,88,90,48
E02000261,59,66,39,80,62,57,59,21
E02000262,38,58,30,47,47,57,60,30
E02000263,16,52,26,49,88,134,137,59
E02000264,125,101,25,83,29,26,24,34
E02000265,36,64,36,69,58,87,87,30
E02000266,39,54,40,56,66,77,85,63
E02000267,18,40,27,47,38,43,49,5
E02000268,72,113,33,71,51,48,44,23
E02000269,69,71,36,39,37,38,27,19
E02000270,22,50,34,39,46,55,78,31
E02000271,75,92,32,47,18,31,24,6
E02000272,56,111,34,71,41,45,39,15
E02000274,20,59,28,40,84,104,92,57
E02000275,31,49,33,57,40,64,71,65
E02000276,46,57,29,53,43,38,46,11
E02006791,43,70,22,38,31,38,32,12
E02000277,30,54,14,85,56,43,92,6
E02000278,22,49,35,90,60,69,88,29
E02000279,15,38,17,60,57,46,79,27
E02000280,69,92,49,118,56,63,71,13
E02000281,40,60,35,101,73,59,61,12
E02000282,16,28,22,64,47,44,79,13
E02000283,21,53,23,63,58,67,97,19
E02000284,65,97,39,106,55,34,66,9
E02000285,69,103,57,88,53,40,52,5
E02000286,137,190,50,127,59,36,37,5
E02000287,152,131,24,183,40,34,24,17
E02000288,34,45,38,70,76,91,114,24
E02000289,100,129,60,128,70,46,38,11
E02000290,16,29,10,42,38,52,53,16
E02000291,60,103,39,95,56,57,67,20
E02000292,40,82,53,68,72,68,85,15
E02000293,130,164,36,145,32,27,23,10
E02000294,22,39,30,63,73,94,98,20
E02000295,106,120,41,123,44,33,43,26
E02000296,90,128,44,136,68,58,57,23
E02000297,101,155,66,158,85,64,63,18
E02000298,132,130,29,140,27,39,40,8
E02000299,15,40,37,82,54,76,89,30
E02000300,17,41,39,64,51,55,67,23
E02000301,15,30,31,60,61,75,90,30
E02000302,48,84,50,128,52,51,89,21
E02000303,12,32,20,39,56,73,85,19
E02000304,143,134,33,178,38,31,33,10
E02000305,63,87,37,90,44,47,53,16
E02000306,10,26,16,42,44,60,67,37
E02000307,26,91,39,95,65,72,93,19
E02000308,64,79,30,81,57,54,51,20
E02000309,20,38,27,47,57,69,97,31
E02000311,36,63,51,98,62,69,98,25
E02000312,71,90,49,99,51,58,55,19
E02006793,19,31,23,34,43,62,77,28
E02000313,5,18,14,29,29,34,57,8
E02000314,14,35,20,23,32,35,50,19
E02000315,18,28,25,32,72,61,85,33
E02000316,16,28,22,37,37,29,54,25
E02000317,20,41,7,28,40,57,74,22
E02000318,20,45,19,38,52,64,80,51
E02000319,19,36,23,28,35,46,67,21
E02000320,16,42,30,35,42,38,44,8
E02000321,10,27,23,29,33,44,68,20
E02000323,22,35,24,42,39,53,45,37
E02000324,31,49,34,36,50,60,74,27
E02000326,30,49,26,34,30,48,54,13
E02000327,10,24,10,15,16,29,38,19
E02000328,83,96,21,50,35,54,56,12
E02000329,25,49,36,42,49,60,58,8
E02000331,46,61,32,50,43,62,80,18
E02000332,64,103,30,52,51,36,54,14
E02000333,130,116,33,60,21,21,20,11
E02000334,53,57,30,61,51,47,76,8
E02000335,50,102,62,65,56,61,69,9
E02000337,20,47,27,49,69,76,113,10
E02000339,83,112,46,54,38,60,32,9
E02000340,99,121,56,89,47,47,55,8
E02000341,27,62,22,82,61,60,86,15
E02000342,16,53,28,54,47,43,44,11
E02000343,34,81,54,80,67,59,72,6
E02000344,47,108,60,70,65,60,53,31
E02006786,11,36,21,24,49,48,57,8
E02006927,106,118,50,78,67,44,56,26
E02006928,14,19,9,24,6,19,32,11
E02006929,18,38,18,30,44,46,68,15
E02006930,17,36,13,30,38,41,39,8
E02006931,79,81,17,45,47,58,73,23
E02000433,224,171,54,250,30,29,36,31
E02000434,142,138,62,180,43,29,39,14
E02000435,125,118,30,205,45,50,48,31
E02000436,171,138,45,123,21,27,27,22
E02000437,89,121,61,142,78,59,60,30
E02000438,98,129,52,116,51,45,53,18
E02000439,47,77,44,92,42,56,49,30
E02000440,97,154,68,110,53,45,43,28
E02000441,165,142,42,92,32,34,30,16
E02000442,32,53,62,71,40,38,47,25
E02000443,25,93,49,77,60,53,68,43
E02000444,53,72,58,90,60,47,48,32
E02000445,51,66,40,101,63,59,92,31
E02000447,81,127,43,91,46,32,47,16
E02000448,204,163,39,96,27,23,22,8
E02000449,25,55,52,68,50,61,72,29
E02000451,128,123,56,72,41,29,20,15
E02000452,38,73,34,61,38,31,41,19
E02000453,62,77,55,67,34,42,29,19
E02000454,143,147,76,74,41,34,24,14
E02000455,104,87,38,77,38,33,31,19
E02000456,61,76,54,62,53,34,33,21
E02000457,104,112,66,61,57,38,37,15
E02000459,56,72,41,48,42,46,43,37
E02000460,31,39,28,51,35,28,37,22
E02000461,87,87,21,52,27,24,19,17
E02000462,43,64,46,57,46,46,48,25
E02000463,41,44,30,70,56,58,52,38
E02006795,60,103,74,70,62,44,33,21
E02006882,136,140,102,195,80,106,98,63
E02000464,24,54,34,91,73,78,90,17
E02000465,13,43,33,64,87,71,86,12
E02000466,38,80,39,108,97,92,95,5
E02000467,11,42,42,49,70,93,120,18
E02000468,39,71,44,113,98,93,128,9
E02000469,21,52,25,56,65,68,118,14
E02000470,56,145,77,115,116,60,96,11
E02000471,96,150,82,137,103,67,75,3
E02000472,59,117,73,118,108,77,109,10
E02000473,76,127,72,125,141,75,90,10
E02000474,37,72,44,91,99,86,102,11
E02000475,139,182,77,133,75,49,45,9
E02000476,50,87,40,69,67,62,78,17
E02000477,107,144,87,139,92,74,71,8
E02000478,147,138,52,163,53,26,42,4
E02000479,33,52,35,67,64,48,67,11
E02000480,31,80,52,90,99,80,106,8
E02000481,96,159,94,114,102,117,102,15
E02000482,150,191,76,88,65,45,31,4
E02000483,53,99,58,105,103,89,99,8
E02000484,49,93,46,98,88,70,84,9
E02000485,74,112,68,80,113,78,82,6
E02000486,52,97,67,87,116,103,102,12
E02000487,151,224,89,116,70,45,41,1
E02000488,38,98,74,96,112,80,102,13
E02000489,47,85,42,71,92,118,101,8
E02000490,28,85,55,89,126,122,152,10
E02000491,35,67,43,90,129,110,138,10
E02000492,36,81,62,106,107,95,132,5
E02000493,10,23,30,34,70,60,78,4
E02000494,234,212,47,151,32,35,24,11
E02000495,141,173,64,167,64,57,56,25
E02000496,71,84,36,103,88,63,99,14
E02000497,133,141,58,109,52,42,40,10
E02000498,70,92,51,87,64,39,56,9
E02000499,148,185,72,110,67,40,51,10
E02000500,161,181,74,111,75,44,36,8
E02000501,101,126,69,91,59,41,58,9
E02000502,57,93,55,97,76,40,46,17
E02000503,43,108,49,71,93,54,74,9
E02000504,149,213,62,107,81,29,39,7
E02000506,156,170,52,119,56,35,34,9
E02000507,28,66,50,66,75,48,67,5
E02000508,60,78,45,46,41,43,56,8
E02000509,48,57,38,54,62,58,52,13
E02000510,74,99,56,94,90,58,74,14
E02000511,48,90,58,73,97,62,98,26
E02000512,33,63,40,61,86,52,71,31
E02000513,23,31,30,35,54,61,67,23
E02000514,23,73,39,60,102,85,63,20
E02000515,47,71,26,61,100,69,87,8
E02000516,32,32,31,37,59,46,39,19
E02000517,18,32,35,54,58,51,79,41
E02000518,24,65,19,57,82,46,116,16
E02000519,20,38,29,53,51,70,92,36
E02000520,25,47,48,61,97,59,80,45
E02000521,18,50,28,44,67,48,76,21
E02000522,42,68,44,80,92,42,80,28
E02000523,23,51,44,41,83,57,62,24
E02000524,27,52,33,46,63,38,71,29
E02000525,24,58,42,52,58,61,75,17
E02006796,43,73,55,81,104,64,86,10
E02000526,105,107,22,75,20,31,28,11
E02000528,51,96,32,58,57,66,101,26
