msoa11cd,"1. Higher managerial, administrative and professional occupations","2. Lower managerial, administrative and professional occupations",3. Intermediate occupations,4. Small employers and own account workers,5. Lower supervisory and technical occupations,6. Semi-routine occupations,7. Routine occupations,8. Never worked and long-term unemployed
E02005484,7,19,7,12,21,44,34,14
E02005485,8,18,17,13,34,52,29,13
E02005486,11,40,11,17,27,62,49,34
E02005487,7,42,22,16,37,37,37,20
E02005488,11,34,24,6,22,39,35,20
E02005489,9,26,32,9,38,32,45,23
E02005490,7,34,23,13,45,63,66,14
E02005491,11,59,34,15,41,49,50,24
E02005492,13,39,25,17,59,54,55,29
E02005493,3,29,23,8,56,54,50,30
E02005494,7,25,21,13,36,68,68,39
E02005495,10,32,28,13,54,85,107,76
E02005496,10,24,13,15,30,50,34,26
E02005497,6,21,22,13,30,82,75,83
E02005498,9,24,18,11,32,38,32,18
E02005499,11,35,34,7,28,44,26,17
E02005500,14,28,24,11,23,41,28,9
E02005501,10,32,23,10,29,38,19,10
E02005502,8,29,24,7,26,48,40,33
E02005612,5,11,20,10,29,59,74,17
E02005613,6,40,20,12,39,90,128,22
E02005614,8,26,19,17,22,45,59,19
E02005615,6,30,24,15,50,81,122,30
E02005616,6,12,19,11,30,45,93,32
E02005617,7,35,20,14,29,120,128,76
E02006862,14,24,14,7,24,53,55,30
E02006863,8,44,25,8,32,68,93,16
E02005619,6,20,13,14,15,23,29,11
E02005620,8,33,39,16,41,48,42,18
E02005621,10,40,31,19,33,69,107,68
E02005622,18,34,28,14,32,36,38,15
E02005623,10,25,19,21,32,45,49,23
E02005624,14,47,35,12,36,73,83,22
E02005625,10,39,30,22,54,74,107,21
E02005626,7,19,13,16,39,68,92,36
E02005627,6,24,22,13,27,30,43,16
E02005628,10,31,16,16,21,31,44,9
E02005629,9,20,18,10,25,17,31,7
E02005630,9,39,19,9,27,52,26,17
E02005631,13,38,31,18,35,48,75,22
E02005632,13,15,14,22,17,38,38,8
E02005633,8,26,28,18,42,61,65,25
E02005634,12,40,37,15,35,64,81,34
E02005635,7,28,13,15,44,48,50,22
E02005636,6,46,39,17,45,86,81,60
E02005637,9,41,22,28,35,66,73,39
E02005638,10,39,39,23,60,75,45,28
E02005639,1,21,12,8,19,26,25,10
E02005640,11,39,28,21,52,52,74,42
E02005641,14,37,21,25,41,76,58,26
E02005642,8,26,22,16,40,50,56,19
E02005643,8,26,16,15,29,79,102,66
E02005644,9,52,38,14,56,85,118,44
E02005645,18,47,37,17,42,82,96,43
E02005646,3,18,15,8,29,33,24,16
E02005647,6,27,21,13,32,42,60,31
E02005648,13,28,26,14,24,37,48,22
E02005649,18,51,31,36,60,77,84,44
E02005650,7,31,32,13,21,33,50,20
E02005651,8,19,38,13,32,42,26,20
E02005652,3,22,27,22,26,45,23,17
E02005653,3,20,26,20,20,69,74,65
E02005654,10,36,43,17,31,66,65,44
E02005655,6,20,32,9,18,28,29,13
E02005656,6,24,22,11,15,56,43,45
E02005657,8,22,32,9,21,45,39,16
E02005658,3,24,27,19,32,43,44,53
E02005659,4,17,14,8,13,40,21,14
E02005660,7,18,21,6,16,37,36,43
E02005661,3,29,27,10,22,42,43,48
E02005662,7,21,35,17,26,50,41,19
E02005663,7,30,16,19,19,38,23,11
E02005664,10,22,17,11,13,35,46,21
E02005665,14,36,31,10,30,56,43,26
E02005666,1,25,28,12,29,50,77,65
E02005667,7,20,22,20,23,39,44,24
E02005668,5,29,37,29,23,36,33,21
E02005669,7,27,30,9,17,29,22,11
E02005670,6,54,36,16,40,69,83,47
E02005671,12,45,51,14,23,59,61,20
E02005672,18,47,37,18,39,64,95,32
E02005673,12,42,21,15,28,52,73,37
E02005674,21,50,30,10,32,52,44,67
E02005675,8,20,22,15,14,41,39,30
E02005676,4,34,22,18,19,33,43,39
E02005677,14,57,40,17,29,69,63,16
E02005678,25,54,33,15,37,53,35,13
E02005679,14,53,52,21,40,74,48,12
E02005680,11,37,32,14,22,47,38,17
E02005681,7,38,27,24,45,52,49,17
E02005682,8,28,28,6,15,24,29,13
E02005683,18,56,41,25,51,67,55,20
E02005684,20,40,20,16,33,53,29,6
E02005685,12,35,23,16,29,49,40,21
E02005686,8,24,18,8,37,40,46,12
E02005687,6,28,22,15,25,27,24,14
E02005688,14,51,19,22,22,55,52,19
E02005689,9,35,28,15,35,46,26,13
E02005690,11,33,19,11,38,51,37,17
E02005691,5,26,56,15,14,26,35,4
E02005692,5,23,21,14,28,44,47,19
E02005693,2,27,21,19,30,41,86,57
E02005694,12,26,26,9,24,38,44,19
E02005695,7,33,25,17,30,49,77,46
E02005696,3,21,11,8,25,41,58,38
E02005697,8,28,22,7,25,50,72,31
E02005698,5,17,23,8,20,32,47,30
E02005699,9,26,26,12,26,53,70,52
E02005700,14,27,16,23,36,47,51,18
E02005701,8,34,38,20,55,52,62,42
E02005819,3,10,13,15,28,41,45,60
E02005820,3,21,17,8,28,31,48,30
E02005821,5,12,16,7,28,54,55,39
E02005822,6,46,40,24,47,99,84,70
E02005823,3,23,12,15,40,62,91,84
E02005824,11,33,21,7,45,71,93,38
E02005825,6,18,20,14,48,56,62,48
E02005826,6,13,20,12,20,49,73,42
E02005827,15,26,31,19,35,62,64,41
E02005828,9,22,23,12,36,36,60,36
E02005829,8,18,18,10,29,45,74,27
E02005830,4,9,12,13,27,45,59,30
E02005831,13,43,24,15,43,70,70,39
E02005832,6,34,30,31,42,72,67,58
E02005833,6,33,29,17,47,55,49,34
E02005834,11,25,25,12,40,59,62,47
E02005835,9,36,20,15,63,58,97,54
E02005836,14,24,25,14,32,48,51,29
E02005837,11,28,38,21,49,60,114,86
E02005838,7,29,24,17,37,50,117,28
E02005839,5,15,22,8,29,52,39,24
E02005840,7,36,24,30,56,72,75,43
E02005842,6,29,20,10,46,75,69,55
E02005843,13,23,26,18,31,50,62,23
E02005844,5,34,17,8,48,62,64,47
E02005846,2,9,13,17,29,54,94,73
E02005847,6,17,13,15,30,59,64,15
E02005848,4,30,11,14,35,55,62,20
E02005849,8,22,26,16,34,61,76,40
E02006903,7,34,26,24,53,92,96,46
E02005850,7,21,20,16,32,50,70,39
E02005851,9,16,18,11,31,56,52,68
E02005852,12,40,19,15,30,61,52,28
E02005853,5,29,35,19,41,65,57,30
E02005856,11,28,23,13,14,32,21,18
E02005857,5,27,23,9,34,40,40,30
E02005858,14,26,26,9,17,31,33,46
E02005859,16,45,36,19,55,59,60,53
E02005860,32,38,37,8,29,63,43,27
E02005861,10,35,16,6,22,45,45,16
E02005862,8,35,34,3,33,50,57,28
E02005863,6,24,18,5,19,37,44,13
E02005864,15,52,33,11,30,50,27,19
E02006906,26,55,40,18,70,88,67,51
E02005865,7,35,17,9,25,36,32,35
E02005866,4,19,42,22,47,65,45,46
E02005868,5,23,23,10,33,46,28,20
E02005869,7,16,24,6,23,57,57,48
E02005870,11,32,35,16,30,53,52,46
E02005871,7,27,29,6,34,44,32,25
E02005872,5,17,14,11,21,23,20,18
E02005873,9,45,39,18,42,70,47,24
E02005874,10,34,25,12,39,50,41,31
E02005875,11,32,29,9,42,48,52,46
E02005876,4,33,32,16,52,70,63,38
E02005877,6,31,40,18,22,64,39,27
E02005878,12,47,46,19,46,79,56,41
E02005879,14,24,27,17,39,55,63,52
E02006835,7,31,23,9,23,36,32,31
E02005880,2,22,14,21,36,74,70,51
E02005881,6,19,20,17,33,68,52,29
E02005882,11,25,38,25,51,60,61,29
E02005883,9,36,17,14,50,71,90,58
E02005884,12,29,23,16,29,56,53,33
E02005885,7,28,19,25,36,65,66,45
E02005886,11,42,32,21,61,81,80,36
E02005887,10,31,25,19,37,91,122,73
E02005888,8,26,26,13,32,64,97,70
E02005889,8,34,31,25,54,88,83,50
E02005890,3,26,29,7,36,60,43,28
E02005891,7,18,20,14,32,60,54,93
E02005892,19,60,32,19,42,66,58,32
E02005893,7,30,29,12,58,75,110,59
E02005894,8,40,24,17,60,63,73,42
E02005895,5,27,25,15,31,37,52,14
E02005896,8,17,19,19,16,42,34,11
E02005897,12,33,25,13,31,57,65,34
E02005898,14,30,35,23,60,91,84,49
E02005899,11,45,42,25,73,115,133,52
E02005900,12,33,13,10,16,31,26,13
E02005901,19,32,35,15,38,74,64,34
E02005902,14,22,25,15,30,67,79,65
E02005903,6,32,35,17,43,73,63,35
E02005904,10,34,22,16,35,57,39,20
E02005905,9,26,14,11,24,28,78,31
E02005906,5,16,20,21,23,41,34,24
E02005907,15,35,34,17,41,49,42,31
E02005908,7,38,23,8,29,48,41,24
E02005909,16,44,24,8,13,31,33,16
E02005910,47,70,33,5,26,45,28,18
E02005911,13,30,14,4,25,45,27,23
E02005912,10,36,31,9,33,42,24,26
E02005913,17,28,16,11,18,29,19,23
E02005914,11,19,25,10,50,54,59,41
E02005915,10,24,12,16,20,33,27,10
E02005916,15,26,25,8,33,28,22,13
E02005917,5,21,18,8,9,22,16,6
E02005918,3,19,15,18,18,22,27,18
E02005919,6,29,13,7,24,35,29,15
E02005920,10,37,20,9,17,30,18,15
E02002905,9,18,14,24,28,37,37,14
E02002906,3,19,20,12,26,62,40,31
E02002907,6,12,14,11,27,55,40,28
E02002908,8,35,12,30,38,38,39,11
E02002909,10,38,19,38,47,75,62,37
E02002910,8,25,17,29,30,44,38,18
E02002911,6,36,25,26,30,59,31,32
E02002912,15,30,27,17,31,53,60,20
E02002913,4,19,13,5,12,31,21,16
E02002914,7,33,36,13,77,100,70,30
E02002915,17,28,25,7,30,44,37,12
E02002916,13,59,38,27,56,99,89,39
E02002917,11,29,27,12,41,61,58,26
E02002918,8,17,28,9,24,42,35,25
E02002919,12,50,26,16,46,77,89,47
E02002920,11,31,26,16,36,70,37,13
E02002921,8,24,18,12,58,80,86,79
E02002922,1,24,21,13,30,38,37,15
E02002923,4,29,15,15,33,71,46,30
E02002924,4,19,8,32,18,46,26,12
E02002925,14,42,16,31,53,64,76,32
E02002926,5,36,19,17,52,72,85,32
E02002927,8,46,11,24,57,83,39,26
E02006008,20,28,21,6,37,53,28,20
E02006009,32,95,292,4,154,40,29,15
E02006010,12,46,31,32,60,78,51,30
E02006011,17,11,16,6,19,35,34,24
E02006012,4,26,16,21,40,35,28,16
E02006013,9,27,20,21,34,39,38,13
E02006014,12,32,19,44,37,51,44,27
E02006015,10,59,23,15,61,73,68,50
E02006016,12,27,13,18,38,40,45,19
E02006017,9,27,19,16,32,67,49,13
E02006018,11,49,24,13,69,126,83,52
E02006019,7,15,18,8,36,40,42,17
E02006020,17,82,167,38,68,105,110,177
E02006021,5,85,18,20,44,49,39,24
E02006022,54,37,43,11,47,31,41,17
E02006023,6,40,33,26,51,58,68,23
E02006024,12,31,40,13,62,84,79,54
E02006025,6,37,32,23,47,74,64,42
E02006026,4,27,23,21,33,49,40,8
E02006027,9,21,17,13,19,26,21,13
E02006028,17,53,16,23,42,72,37,34
E02006029,4,29,29,18,50,76,78,50
E02006030,8,38,20,20,39,105,64,33
E02006031,11,50,37,9,45,62,42,27
E02006032,5,36,20,14,54,83,53,51
E02006033,16,56,28,23,47,71,62,22
E02006034,12,50,21,11,34,65,45,22
E02006035,10,15,12,6,24,44,29,14
E02006036,11,38,16,17,32,60,42,14
E02006037,9,40,17,16,46,83,49,47
E02006038,7,21,23,13,45,69,45,17
E02006039,4,23,17,19,42,66,48,24
E02006040,14,24,8,12,20,35,31,19
E02006041,3,21,9,30,26,36,38,12
E02006042,8,11,12,23,20,45,26,14
E02006043,5,50,11,21,33,53,45,18
E02006044,2,20,7,22,24,32,37,10
E02006045,9,36,40,34,44,87,92,43
E02006046,3,24,25,41,43,67,51,23
E02002951,2,19,23,17,37,55,50,25
E02002952,11,20,25,7,24,46,57,39
E02002953,4,23,27,9,32,67,57,64
E02002954,4,22,18,19,39,61,58,57
E02002955,4,15,25,17,31,54,76,52
E02002956,5,30,37,13,49,86,78,65
E02002957,20,22,44,19,56,66,58,19
E02002958,7,14,33,13,46,64,59,36
E02002959,9,29,29,17,39,67,67,80
E02002960,5,20,22,17,30,52,36,31
E02002961,2,23,29,21,33,44,38,48
E02002962,5,11,14,15,31,56,72,62
E02002963,5,25,29,20,40,66,72,61
E02002964,2,20,22,10,42,69,67,39
E02002965,4,30,35,12,21,62,39,82
E02002966,9,50,46,12,25,74,63,55
E02002967,3,21,30,22,37,84,110,92
E02002968,15,42,39,12,42,58,56,57
E02002969,8,48,28,21,55,68,67,86
E02002970,6,29,28,13,40,72,83,43
E02002971,5,12,20,9,20,53,49,29
E02002972,4,14,34,13,45,44,65,36
E02002973,13,17,32,14,46,63,88,37
E02002974,7,17,25,6,37,39,41,19
E02002975,10,37,28,17,52,64,53,12
E02002976,5,17,27,3,28,58,65,34
E02002977,3,19,15,11,31,46,41,30
E02002978,3,16,26,13,39,64,80,47
E02002979,3,24,14,35,17,46,47,47
E02002980,3,19,20,7,17,34,43,13
E02002981,3,27,30,12,33,51,60,46
E02002982,7,27,25,9,24,56,86,60
E02002983,10,17,33,8,23,36,32,14
E02002984,7,21,22,7,14,31,26,12
E02002928,8,30,18,15,24,53,27,14
E02002929,9,19,14,9,20,36,31,14
E02002930,2,21,10,10,27,39,18,14
E02002931,7,27,18,7,22,31,24,17
E02002932,17,33,41,7,40,80,63,45
E02002933,8,45,41,11,52,85,49,26
E02002934,7,28,32,10,18,67,35,24
E02002935,6,22,16,7,29,65,65,33
E02002936,10,42,30,11,30,93,67,38
E02002937,14,52,31,19,34,75,49,28
E02002938,4,25,29,7,33,53,62,51
E02002939,9,23,16,7,19,43,21,24
E02002940,9,32,20,7,30,49,39,33
E02002941,13,38,22,16,48,81,80,62
E02002942,20,40,32,5,26,37,29,16
E02002943,12,48,28,16,49,84,57,37
E02002944,7,31,29,10,35,79,72,56
E02002945,17,36,31,12,39,118,75,69
E02002946,9,42,26,20,54,87,69,37
E02002947,3,26,19,11,40,78,61,59
E02002948,3,18,15,7,33,63,54,78
E02002949,8,21,25,8,15,55,34,40
E02002950,6,23,17,12,17,42,32,43
E02006118,11,29,22,18,44,45,55,15
E02006119,9,32,19,41,45,88,84,60
E02006120,7,27,22,22,51,82,80,35
E02006121,4,30,18,31,21,30,55,28
E02006122,4,36,19,36,36,44,44,23
E02006123,6,23,21,31,42,46,46,30
E02006124,4,14,22,15,42,68,63,70
E02006125,4,39,22,33,37,66,67,40
E02006126,7,40,26,29,54,55,52,46
E02006127,8,46,30,39,41,58,48,21
E02006128,6,34,21,31,31,44,43,35
E02006129,6,18,20,40,44,50,64,61
E02006130,4,20,21,31,42,49,53,33
E02006131,12,27,17,23,28,55,54,21
E02006132,10,14,21,6,46,64,56,29
E02006133,10,29,20,7,54,59,41,16
E02006134,14,28,27,8,47,50,36,20
E02006135,8,30,27,10,58,44,44,18
E02006136,6,26,29,26,42,68,66,55
E02006137,14,31,24,15,43,61,84,32
E02006138,4,27,14,12,43,49,80,39
E02006139,6,20,18,6,45,76,93,42
E02006140,9,32,27,16,40,70,79,55
E02006141,16,40,35,21,87,119,189,48
E02006142,9,25,12,11,31,42,35,7
E02006143,14,24,27,15,52,55,62,13
E02006144,8,29,18,11,52,76,99,45
E02006145,5,15,6,10,25,30,26,6
E02006146,11,21,18,13,36,40,52,29
E02006147,8,20,20,11,28,32,37,15
E02006148,9,38,26,22,30,25,34,22
E02006149,15,52,26,19,42,91,84,59
E02006150,13,61,36,22,41,78,76,35
E02006151,9,23,16,32,49,50,63,46
E02006152,9,36,21,12,32,47,42,27
E02006153,2,23,18,10,23,27,36,12
E02006154,15,30,30,19,51,60,62,22
E02006155,5,21,13,15,22,42,39,36
E02006156,12,26,25,12,24,41,22,24
E02006157,10,52,44,33,91,134,208,209
E02006158,19,27,25,15,43,45,53,17
E02006159,6,28,22,11,25,55,49,33
E02006160,7,32,24,24,35,74,70,44
E02006161,6,29,30,9,42,53,53,17
E02006162,10,36,31,23,29,35,70,20
E02006163,9,30,22,7,36,51,66,59
E02006164,4,14,30,21,34,56,73,62
E02006165,8,24,36,9,38,46,52,16
E02006166,8,21,21,8,32,46,44,17
E02006167,12,20,21,16,37,53,70,66
E02006168,14,47,30,9,30,45,54,64
E02006169,10,11,17,8,30,49,32,21
E02006170,8,15,18,11,15,32,29,10
E02006171,12,25,32,19,44,58,47,39
E02006172,13,38,33,6,31,44,31,18
E02006173,6,31,16,19,21,30,27,19
E02006174,19,51,40,22,33,53,45,30
E02006175,6,35,28,36,43,44,35,36
E02006176,11,22,26,22,31,36,25,24
E02006177,13,54,49,44,58,78,73,38
E02006178,10,36,26,27,43,55,64,35
E02006179,9,32,39,46,50,88,122,211
E02006180,12,28,28,21,41,41,47,29
E02006181,11,22,28,15,21,30,33,23
E02006182,14,34,25,13,19,21,18,19
E02006183,13,58,38,19,43,43,34,19
E02006184,7,38,30,26,30,39,24,32
E02006185,12,30,14,13,25,50,50,33
E02006186,25,47,37,39,52,67,38,30
E02006187,12,34,11,15,29,33,18,20
E02006188,8,26,11,11,22,33,33,18
E02006189,6,14,16,12,30,43,25,17
E02006190,18,49,22,13,44,68,68,31
E02006191,9,30,25,15,33,42,34,10
E02006192,9,24,18,32,25,36,30,16
E02006193,5,32,15,17,34,39,35,14
E02006194,4,19,23,9,32,58,67,33
E02006195,11,38,16,17,30,44,36,12
E02006196,13,36,33,19,45,57,85,72
E02006197,34,57,34,8,42,60,62,40
E02006198,20,57,130,11,49,47,59,20
E02006199,11,26,15,9,28,47,47,13
E02006200,8,20,19,14,26,56,59,50
E02006201,17,36,36,12,26,73,38,30
E02006202,11,25,26,23,17,47,37,19
E02006203,6,26,28,7,32,62,64,55
E02006204,6,33,24,18,36,73,57,22
E02006205,10,27,25,15,24,30,34,11
E02006206,7,32,27,16,56,77,82,53
E02006207,4,14,15,15,22,28,27,11
E02006208,11,25,26,11,44,70,60,33
E02006209,8,39,27,16,46,73,49,16
E02006210,9,21,12,29,30,33,39,20
E02006211,7,34,20,9,37,38,29,12
E02006212,5,25,20,13,41,52,51,66
E02006213,4,22,21,17,26,57,44,16
E02006214,12,20,19,24,32,49,48,28
E02006215,14,34,27,19,41,49,66,21
E02006216,6,33,34,19,42,44,56,21
E02006217,9,26,28,13,30,57,60,26
E02006218,9,36,20,7,42,63,63,35
E02006219,2,37,28,20,45,64,83,46
E02006220,3,21,32,13,29,61,57,35
E02006221,1,41,23,5,37,42,51,18
E02006222,9,31,13,16,30,55,85,40
E02006223,5,17,23,12,35,69,89,54
E02006224,12,35,24,20,35,59,81,22
E02006225,9,31,32,10,33,49,60,18
E02006226,8,54,41,29,55,78,83,27
E02006468,8,35,31,25,49,63,97,18
E02006469,5,38,19,19,41,59,106,39
E02006470,15,34,32,23,44,86,116,44
E02006471,8,20,15,14,26,38,58,18
E02006472,8,38,31,21,41,54,66,37
E02006473,15,42,50,32,46,65,62,27
E02006474,7,21,19,7,26,26,30,23
E02006475,10,29,20,14,33,39,51,24
E02006476,3,17,16,10,27,44,86,69
E02006477,15,37,27,13,45,36,50,23
E02006478,13,35,32,14,46,63,81,34
E02006479,19,31,49,15,48,79,74,70
E02006480,10,31,23,11,44,83,84,39
E02006481,6,24,29,8,32,41,71,41
E02006482,4,32,30,11,38,49,47,31
E02006483,9,22,36,10,33,65,67,50
E02006484,13,23,37,16,37,42,67,30
E02006485,16,33,37,10,24,47,47,18
E02006486,11,23,34,7,31,48,64,24
E02006487,3,22,15,8,32,51,50,44
E02006488,4,23,21,11,17,37,26,17
E02006489,14,29,38,11,47,63,57,32
E02006490,9,29,31,11,33,52,46,28
E02006806,4,17,30,14,32,47,82,28
E02006492,21,71,95,26,73,44,46,20
E02006493,19,38,29,4,42,64,77,49
E02006494,12,30,21,5,38,54,77,31
E02006495,6,27,23,24,37,34,31,18
E02006496,16,27,16,9,24,69,102,41
E02006497,12,39,23,16,41,55,75,19
E02006498,10,49,33,15,57,61,57,36
E02006499,7,31,29,4,23,32,37,13
E02006500,8,23,17,2,22,34,49,11
E02006501,9,28,24,14,42,55,63,23
E02006502,10,40,31,5,43,63,69,34
E02006503,11,39,20,15,30,26,28,9
E02006504,10,21,26,23,29,26,24,9
E02006505,4,21,12,16,23,24,20,10
E02006506,3,20,16,15,21,33,40,26
E02006507,15,31,18,21,59,52,53,15
E02006508,9,28,22,24,33,46,43,29
E02006509,5,24,14,14,39,42,34,31
E02006510,5,18,18,11,13,39,28,10
E02006511,13,33,27,16,41,46,38,13
E02006512,25,53,50,18,57,89,66,43
E02006513,13,35,24,10,30,32,19,9
E02006514,10,33,30,16,34,31,40,10
E02006515,13,27,27,15,40,56,43,21
E02006516,19,42,31,18,32,49,34,11
E02006517,3,15,21,16,23,39,18,6
E02006518,7,31,26,23,36,43,35,21
E02006519,13,29,26,8,28,27,23,16
E02006520,12,37,26,12,27,36,34,13
E02006521,15,24,20,7,31,43,32,17
E02006522,6,27,12,8,18,26,20,3
E02006523,28,35,28,19,47,47,47,25
E02006524,8,26,14,17,35,51,40,41
E02006525,35,76,38,22,47,51,31,29
E02006526,15,31,26,7,49,62,49,26
E02006527,33,44,30,16,18,41,32,19
E02006528,32,50,24,12,25,77,49,31
E02006529,31,61,32,16,41,70,50,34
E02006530,30,49,32,16,31,42,37,19
E02006531,24,56,31,22,53,88,63,70
E02006532,17,25,33,10,37,40,35,14
E02006533,22,41,42,20,49,58,45,23
E02001827,8,36,19,4,22,23,23,13
E02001828,10,23,19,9,19,26,30,23
E02001829,7,39,24,18,36,34,16,23
E02001830,14,52,41,12,28,33,25,23
E02001831,19,45,34,15,50,79,51,57
E02001832,18,49,31,8,25,39,30,22
E02001833,5,30,17,19,26,41,30,29
E02001834,8,28,24,6,27,34,68,65
E02001835,20,41,32,13,38,36,35,25
E02001836,20,49,45,24,35,51,40,30
E02001837,7,26,28,16,42,88,109,133
E02001838,17,42,32,10,28,38,32,19
E02001839,3,25,21,9,33,43,54,33
E02001840,5,29,22,17,25,46,68,100
E02001841,13,29,28,8,13,22,17,14
E02001842,6,29,32,14,38,62,35,33
E02001843,6,26,27,12,32,43,48,34
E02001844,23,42,42,17,38,43,37,37
E02001845,4,24,25,7,30,40,24,31
E02001846,8,33,32,13,30,57,45,86
E02001847,6,24,18,14,20,30,28,18
E02001848,4,27,22,3,19,43,39,61
E02001849,10,31,12,7,38,46,26,32
E02001850,6,34,29,7,27,40,36,56
E02001851,12,42,24,19,25,49,48,50
E02001852,7,41,23,13,25,50,37,44
E02001854,6,46,20,15,24,59,52,58
E02001855,9,27,25,23,35,99,103,121
E02001856,12,38,36,7,25,55,64,59
E02001857,20,59,46,12,46,90,76,130
E02001858,18,22,28,9,18,36,27,59
E02001859,12,27,30,15,17,62,41,102
E02001860,8,22,27,16,14,53,67,108
E02001861,8,29,24,11,21,63,47,128
E02001862,9,29,34,14,8,51,66,104
E02001863,4,14,25,13,17,61,37,86
E02001864,1,13,15,4,5,36,51,70
E02001865,9,26,29,16,14,82,57,125
E02001866,4,24,33,14,10,59,55,83
E02001867,6,18,22,9,15,41,31,93
E02001868,4,32,30,21,29,49,51,74
E02001869,3,18,13,5,17,29,38,84
E02001870,9,14,42,22,37,67,63,108
E02001871,5,24,25,13,28,50,56,72
E02001872,2,21,21,17,23,43,64,73
E02001873,9,40,43,7,16,62,67,138
E02001874,2,24,26,11,23,57,49,113
E02001875,33,44,26,5,21,43,38,84
E02001876,13,31,36,6,13,59,32,82
E02001877,8,33,29,10,22,69,48,167
E02001878,6,28,27,14,6,65,33,126
E02001879,15,30,25,12,42,62,88,148
E02001880,4,29,26,12,21,81,57,144
E02001881,3,21,21,16,12,57,52,129
E02001882,7,30,36,16,25,66,37,75
E02001883,4,27,30,10,29,66,93,94
E02001884,9,21,14,14,14,67,32,143
E02001886,36,54,44,14,26,56,28,49
E02001888,3,22,20,14,27,45,49,70
E02001889,10,12,29,13,22,45,25,116
E02001890,31,55,42,9,22,54,42,54
E02001892,6,24,23,15,29,54,55,127
E02001893,6,35,24,18,22,64,48,65
E02001895,3,23,28,20,29,68,53,67
E02001896,9,18,29,21,20,67,34,100
E02001897,8,24,22,9,21,62,39,92
E02001898,5,37,34,13,34,44,38,31
E02001899,12,35,32,7,7,19,21,16
E02001900,12,24,20,2,15,25,14,35
E02001901,46,43,17,7,13,15,16,21
E02001902,9,21,26,11,19,32,29,45
E02001903,13,25,34,14,16,61,37,109
E02001904,7,31,19,10,26,42,38,61
E02001905,21,41,20,4,9,26,11,24
E02001906,10,37,42,11,23,53,50,66
E02001907,11,33,32,16,43,63,56,50
E02001908,9,31,34,10,14,60,41,100
E02001909,5,23,28,20,14,59,29,84
E02001910,11,19,24,12,15,47,27,87
E02001911,8,21,34,8,21,60,44,99
E02001913,19,29,19,9,9,30,15,48
E02001914,23,20,29,13,10,42,20,61
E02001915,20,58,41,20,36,77,56,58
E02001916,6,35,35,13,20,71,55,75
E02001918,27,49,44,11,27,42,37,47
E02001919,21,35,18,9,16,29,24,47
E02001920,4,31,23,9,17,50,49,55
E02001921,17,23,18,16,28,48,35,62
E02001922,17,44,30,8,10,48,27,35
E02001923,21,39,38,27,17,65,38,93
E02001924,6,28,22,12,12,49,31,44
E02001925,18,40,24,11,15,29,18,18
E02001926,25,57,29,9,24,39,34,58
E02001927,9,30,27,9,26,69,59,86
E02001928,8,45,33,4,31,40,41,57
E02001929,7,35,35,20,41,68,79,113
E02001930,13,39,32,12,24,50,25,36
E02001931,10,36,27,15,17,27,30,49
E02001932,10,27,30,6,17,49,47,70
E02001933,6,32,19,11,28,50,42,52
E02001934,16,27,16,10,15,50,23,29
E02001935,3,23,24,18,29,36,38,48
E02001936,6,26,23,8,12,25,18,27
E02001937,6,15,38,12,19,65,44,75
E02001938,9,38,37,16,25,40,42,40
E02001939,13,28,18,11,14,38,26,45
E02001941,11,22,25,11,19,47,39,59
E02001942,11,23,20,8,19,40,43,34
E02001943,12,18,14,12,29,43,30,48
E02001944,11,31,29,11,27,55,52,36
E02001945,5,33,26,6,30,57,47,90
E02001946,11,37,28,15,32,45,41,40
E02001947,3,10,21,10,25,50,48,74
E02001948,11,44,33,20,39,58,57,41
E02001949,2,23,29,12,23,32,22,42
E02001950,8,43,43,21,50,56,48,47
E02001951,4,25,24,11,22,53,51,108
E02001952,5,39,40,15,34,55,55,105
E02001953,5,30,27,8,33,37,37,37
E02001954,3,25,26,13,26,48,45,86
E02001955,3,26,23,8,22,44,35,63
E02001956,2,38,20,10,23,40,36,39
E02001957,5,32,26,14,38,82,59,33
E02006807,8,33,30,13,18,47,37,40
E02006809,22,52,57,14,14,51,30,66
E02006895,52,70,38,5,25,31,35,36
E02006896,50,90,32,3,32,26,23,27
E02006897,40,36,21,5,25,37,24,67
E02006898,74,67,31,2,24,32,28,32
E02006899,99,88,40,6,18,24,9,14
E02006900,8,17,48,26,21,87,74,167
E02006901,9,28,38,18,23,112,61,124
E02001958,8,28,33,11,38,44,42,42
E02001959,9,20,29,12,36,46,40,26
E02001961,6,27,16,12,18,72,78,58
E02001962,3,18,21,10,14,43,39,49
E02001963,10,32,19,9,29,45,35,22
E02001964,8,19,17,11,27,62,82,92
E02001965,10,42,38,18,40,61,57,28
E02001966,4,21,20,13,15,27,56,76
E02001967,8,14,28,14,26,34,22,12
E02001968,11,19,23,10,22,43,44,55
E02001969,5,25,26,6,21,50,52,51
E02001970,13,20,25,11,16,45,38,27
E02001971,6,29,31,9,31,27,42,18
E02001972,4,27,28,13,23,74,66,98
E02001973,16,26,25,10,20,56,69,65
E02001974,9,39,44,16,47,43,59,14
E02001975,6,38,44,20,37,69,58,28
E02001976,3,30,28,9,32,45,50,30
E02001977,14,55,28,12,36,56,49,50
